6,0.0,0.0,-0.14444444444444443,-0.07777777777777778,-0.24074074074074073,-0.24444444444444444,-0.13333333333333333,-0.3851851851851852,-0.022222222222222223,-0.48148148148148145,-0.24444444444444444,-0.5111111111111111,-0.34074074074074073,-0.6814814814814815,-0.3888888888888889,-0.7925925925925926,-0.42592592592592593,-0.9037037037037037,-0.11851851851851852,-0.562962962962963,-0.14074074074074075,-0.774074074074074,-0.15555555555555556,-0.9037037037037037,-0.15185185185185185,-1.0,-0.007407407407407408,-0.5407407407407407,0.007407407407407408,-0.737037037037037,0.014814814814814815,-0.8777777777777778,0.025925925925925925,-0.9925925925925926,0.1,-0.4666666666666667,0.07407407407407407,-0.5777777777777777,0.037037037037037035,-0.5148148148148148,0.018518518518518517,-0.4185185185185185
6,0.0,0.0,-0.15384615384615385,-0.0728744939271255,-0.24696356275303644,-0.2591093117408907,-0.1214574898785425,-0.4291497975708502,-0.008097165991902834,-0.5222672064777328,-0.2793522267206478,-0.4939271255060729,-0.3967611336032389,-0.6720647773279352,-0.46153846153846156,-0.7935222672064778,-0.5141700404858299,-0.902834008097166,-0.14979757085020243,-0.5506072874493927,-0.23076923076923078,-0.757085020242915,-0.2793522267206478,-0.8825910931174089,-0.31983805668016196,-0.9676113360323887,-0.02834008097165992,-0.5425101214574899,-0.044534412955465584,-0.7530364372469636,-0.05668016194331984,-0.8906882591093117,-0.06882591093117409,-1.0,0.0931174089068826,-0.48582995951417,0.0728744939271255,-0.631578947368421,0.044534412955465584,-0.5951417004048583,0.02834008097165992,-0.5101214574898786
6,0.0,0.0,-0.1532258064516129,-0.06854838709677419,-0.25,-0.24596774193548387,-0.13306451612903225,-0.42338709677419356,-0.020161290322580645,-0.5161290322580645,-0.2903225806451613,-0.4798387096774194,-0.4153225806451613,-0.657258064516129,-0.4838709677419355,-0.7782258064516129,-0.5362903225806451,-0.8870967741935484,-0.16532258064516128,-0.5403225806451613,-0.25,-0.75,-0.3024193548387097,-0.8830645161290323,-0.3467741935483871,-0.9758064516129032,-0.04435483870967742,-0.532258064516129,-0.06854838709677419,-0.75,-0.0846774193548387,-0.8911290322580645,-0.10887096774193548,-1.0,0.08870967741935484,-0.4798387096774194,0.06451612903225806,-0.625,0.04032258064516129,-0.5887096774193549,0.028225806451612902,-0.5
6,0.0,0.0,-0.1680327868852459,-0.06557377049180328,-0.29508196721311475,-0.24180327868852458,-0.20901639344262296,-0.42213114754098363,-0.0942622950819672,-0.5286885245901639,-0.3442622950819672,-0.4672131147540984,-0.48770491803278687,-0.6270491803278688,-0.5614754098360656,-0.7254098360655737,-0.6188524590163934,-0.8237704918032787,-0.21721311475409835,-0.5450819672131147,-0.29918032786885246,-0.7540983606557377,-0.3442622950819672,-0.8770491803278688,-0.36475409836065575,-0.9549180327868853,-0.0942622950819672,-0.5532786885245902,-0.13114754098360656,-0.7663934426229508,-0.16393442622950818,-0.9016393442622951,-0.19262295081967212,-1.0,0.045081967213114756,-0.5122950819672131,0.00819672131147541,-0.6598360655737705,-0.012295081967213115,-0.6147540983606558,-0.01639344262295082,-0.5163934426229508
6,0.0,0.0,-0.13333333333333333,-0.04,-0.21333333333333335,-0.16333333333333333,-0.09666666666666666,-0.27,0.013333333333333334,-0.36,-0.24666666666666667,-0.44666666666666666,-0.36,-0.62,-0.43,-0.74,-0.49,-0.85,-0.12333333333333334,-0.5,-0.18,-0.7266666666666667,-0.21333333333333335,-0.8766666666666667,-0.23666666666666666,-1.0,-0.013333333333333334,-0.48,-0.013333333333333334,-0.6866666666666666,-0.016666666666666666,-0.8233333333333334,-0.03,-0.9433333333333334,0.09333333333333334,-0.4066666666666667,0.09666666666666666,-0.5233333333333333,0.07666666666666666,-0.4633333333333333,0.056666666666666664,-0.38333333333333336
6,0.0,0.0,-0.13271604938271606,-0.043209876543209874,-0.21296296296296297,-0.15123456790123457,-0.06172839506172839,-0.2345679012345679,0.06481481481481481,-0.3117283950617284,-0.25925925925925924,-0.4506172839506173,-0.36419753086419754,-0.6172839506172839,-0.42901234567901236,-0.7283950617283951,-0.49691358024691357,-0.8333333333333334,-0.13580246913580246,-0.5154320987654321,-0.18518518518518517,-0.7345679012345679,-0.2191358024691358,-0.8765432098765432,-0.25617283950617287,-1.0,-0.024691358024691357,-0.49382716049382713,-0.009259259259259259,-0.6882716049382716,-0.015432098765432098,-0.8179012345679012,-0.030864197530864196,-0.941358024691358,0.08024691358024691,-0.41358024691358025,0.08333333333333333,-0.48148148148148145,0.06172839506172839,-0.4012345679012346,0.043209876543209874,-0.31790123456790126
6,0.0,0.0,-0.12912912912912913,-0.04504504504504504,-0.21021021021021022,-0.15015015015015015,-0.06006006006006006,-0.2222222222222222,0.06606606606606606,-0.2882882882882883,-0.2552552552552553,-0.45645645645645644,-0.3633633633633634,-0.6216216216216216,-0.4294294294294294,-0.7327327327327328,-0.4954954954954955,-0.8378378378378378,-0.13513513513513514,-0.5135135135135135,-0.18618618618618618,-0.7357357357357357,-0.21921921921921922,-0.8768768768768769,-0.2552552552552553,-1.0,-0.024024024024024024,-0.4924924924924925,-0.006006006006006006,-0.6786786786786787,-0.006006006006006006,-0.8138138138138138,-0.021021021021021023,-0.93993993993994,0.08408408408408409,-0.4114114114114114,0.08708708708708708,-0.46846846846846846,0.06306306306306306,-0.3843843843843844,0.042042042042042045,-0.2972972972972973
6,0.0,0.0,-0.14285714285714285,-0.022727272727272728,-0.2694805194805195,-0.12337662337662338,-0.19155844155844157,-0.24675324675324675,-0.10064935064935066,-0.35714285714285715,-0.36688311688311687,-0.42857142857142855,-0.5064935064935064,-0.577922077922078,-0.6006493506493507,-0.6883116883116883,-0.685064935064935,-0.7922077922077922,-0.2564935064935065,-0.5097402597402597,-0.35064935064935066,-0.7272727272727273,-0.4090909090909091,-0.8798701298701299,-0.45454545454545453,-1.0,-0.13636363636363635,-0.5064935064935064,-0.17857142857142858,-0.7142857142857143,-0.21428571428571427,-0.8571428571428571,-0.2532467532467532,-0.9805194805194806,-0.006493506493506494,-0.4512987012987013,-0.04220779220779221,-0.525974025974026,-0.05194805194805195,-0.42857142857142855,-0.048701298701298704,-0.3246753246753247
6,0.0,0.0,-0.1694915254237288,0.06440677966101695,-0.3593220338983051,0.006779661016949152,-0.423728813559322,-0.18305084745762712,-0.423728813559322,-0.34915254237288135,-0.5694915254237288,-0.13559322033898305,-0.7694915254237288,-0.1864406779661017,-0.8915254237288136,-0.2305084745762712,-1.0,-0.2745762711864407,-0.5220338983050847,-0.2677966101694915,-0.7220338983050848,-0.3694915254237288,-0.8372881355932204,-0.43728813559322033,-0.9220338983050848,-0.4847457627118644,-0.43728813559322033,-0.3389830508474576,-0.6033898305084746,-0.4711864406779661,-0.7084745762711865,-0.5457627118644067,-0.8,-0.5932203389830508,-0.31186440677966104,-0.3864406779661017,-0.41694915254237286,-0.48135593220338985,-0.4033898305084746,-0.45084745762711864,-0.34915254237288135,-0.3898305084745763
6,0.0,0.0,-0.15488215488215487,0.08754208754208755,-0.3602693602693603,0.04377104377104377,-0.4444444444444444,-0.15151515151515152,-0.4713804713804714,-0.2962962962962963,-0.5488215488215489,-0.030303030303030304,-0.7542087542087542,-0.04040404040404041,-0.8855218855218855,-0.05387205387205387,-1.0,-0.0707070707070707,-0.5286195286195287,-0.15488215488215487,-0.7239057239057239,-0.21548821548821548,-0.8484848484848485,-0.2558922558922559,-0.9393939393939394,-0.27946127946127947,-0.4612794612794613,-0.24242424242424243,-0.6262626262626263,-0.32996632996632996,-0.7441077441077442,-0.37373737373737376,-0.8316498316498316,-0.3939393939393939,-0.3569023569023569,-0.31313131313131315,-0.4713804713804714,-0.3771043771043771,-0.4713804713804714,-0.35353535353535354,-0.4175084175084175,-0.3063973063973064
