4,0.0,0.0,0.0,0.001388888888888889,-0.00859375,0.013888888888888888,-0.003125,0.008333333333333333,0.00234375,-0.001388888888888889,0.003125,-0.002777777777777778,0.00390625,-0.005555555555555556,-0.0015625,-0.001388888888888889,-0.0015625,-0.004166666666666667,-0.0125,0.02361111111111111,-0.00625,0.008333333333333333,-0.00703125,0.009722222222222222,0.003125,-0.002777777777777778,0.009375,-0.009722222222222222,0.0078125,-0.009722222222222222,0.009375,-0.0125
4,0.0,0.0,0.00078125,-0.002777777777777778,-0.0046875,0.001388888888888889,-0.0046875,-0.001388888888888889,-0.015625,0.02638888888888889,-0.009375,0.011111111111111112,-0.01015625,0.0125,0.0,0.0,0.00625,-0.006944444444444444,0.0046875,-0.006944444444444444,0.00625,-0.009722222222222222,-0.00703125,0.0,-0.01953125,0.03888888888888889,-0.01875,0.0375,-0.01484375,0.018055555555555554,-0.00390625,0.001388888888888889
4,0.0,0.0,0.01015625,-0.0125,0.01640625,-0.019444444444444445,0.01484375,-0.019444444444444445,0.01640625,-0.022222222222222223,0.003125,-0.0125,-0.009375,0.02638888888888889,-0.00859375,0.025,-0.0046875,0.005555555555555556,0.00625,-0.011111111111111112,0.00390625,-0.0125,0.00546875,-0.0125,-0.0078125,0.005555555555555556,-0.00625,0.013888888888888888,0.00078125,-0.006944444444444444,0.0,-0.005555555555555556
4,0.0,0.0,-0.0125,0.03888888888888889,-0.01171875,0.0375,-0.0078125,0.018055555555555554,0.003125,0.001388888888888889,0.00078125,0.0,0.00234375,0.0,-0.0109375,0.018055555555555554,-0.009375,0.02638888888888889,-0.00234375,0.005555555555555556,-0.003125,0.006944444444444444,0.0015625,-0.002777777777777778,0.0,0.004166666666666667,-0.00078125,0.002777777777777778,-0.0078125,0.02638888888888889,-0.00546875,0.022222222222222223
4,0.0,0.0,-0.00234375,-0.001388888888888889,-0.00078125,-0.001388888888888889,-0.0140625,0.016666666666666666,-0.0125,0.025,-0.00546875,0.004166666666666667,-0.00625,0.005555555555555556,-0.0015625,-0.004166666666666667,-0.003125,0.002777777777777778,-0.00390625,0.001388888888888889,-0.0109375,0.025,-0.00859375,0.020833333333333332,-0.0046875,0.002777777777777778,-0.00859375,0.006944444444444444,-0.00859375,0.008333333333333333,-0.015625,0.043055555555555555
4,0.0,0.0,0.00703125,-0.020833333333333332,0.00625,-0.019444444444444445,0.0109375,-0.029166666666666667,0.009375,-0.022222222222222223,0.00859375,-0.02361111111111111,0.0015625,0.0,0.00390625,-0.004166666666666667,0.0078125,-0.022222222222222223,0.00390625,-0.018055555555555554,0.00390625,-0.016666666666666666,-0.003125,0.018055555555555554,-0.00703125,0.011111111111111112,-0.0078125,0.015277777777777777,0.0,-0.002777777777777778,0.00390625,-0.015277777777777777
4,0.0,0.0,-0.00078125,-0.001388888888888889,-0.0078125,0.022222222222222223,-0.00546875,0.018055555555555554,-0.0015625,0.0,-0.00546875,0.004166666666666667,-0.00546875,0.005555555555555556,-0.0125,0.04027777777777778,-0.01640625,0.03333333333333333,-0.0171875,0.0375,-0.009375,0.019444444444444445,-0.00546875,0.006944444444444444,-0.003125,0.008333333333333333,-0.01328125,0.018055555555555554,-0.015625,0.03611111111111111,-0.015625,0.0375
4,0.0,0.0,0.0,0.001388888888888889,-0.00703125,0.03611111111111111,-0.0109375,0.029166666666666667,-0.01171875,0.03333333333333333,-0.00390625,0.015277777777777777,0.0,0.002777777777777778,0.00234375,0.004166666666666667,-0.0078125,0.013888888888888888,-0.01015625,0.03194444444444444,-0.01015625,0.03333333333333333,-0.00390625,0.013888888888888888,-0.003125,0.005555555555555556,-0.00859375,0.013888888888888888,-0.00859375,0.019444444444444445,-0.01328125,0.058333333333333334
4,0.0,0.0,-0.00078125,0.004166666666666667,0.00703125,-0.013888888888888888,0.0109375,-0.02638888888888889,0.01328125,-0.025,0.003125,-0.015277777777777777,0.00078125,0.002777777777777778,0.00078125,0.004166666666666667,0.00703125,-0.015277777777777777,0.0078125,-0.02361111111111111,0.00234375,-0.015277777777777777,0.00234375,-0.009722222222222222,-0.00234375,0.029166666666666667,0.0015625,0.0,0.01015625,-0.013888888888888888,0.0078125,-0.016666666666666666
4,0.0,0.0,-0.01015625,0.009722222222222222,-0.0125,0.027777777777777776,-0.0125,0.029166666666666667,-0.00625,0.009722222222222222,-0.00546875,0.001388888888888889,-0.0109375,0.009722222222222222,-0.0109375,0.015277777777777777,-0.015625,0.05416666666666667,-0.01171875,0.025,-0.003125,0.011111111111111112,-0.00546875,0.008333333333333333,-0.00546875,0.004166666666666667,-0.01328125,0.019444444444444445,-0.0109375,0.020833333333333332,-0.0109375,0.02361111111111111
